          1245569285                1316                  11                  28                 137
          1245569285                1316                  12                  28                 138
          1245569285                1316                  13                  28                 139
          1245569285                1316                  14                  28                 140
          1245569285                1316                  15                  28                 141
          1245569285                1316                  16                  28                 142
          1245569285                1316                  17                  28                 143
          1245569285                1316                  18                  28                 144
          1245569285                1316                  19                  28                 145
          1245569285                1316                  20                  28                 146
          1245569379                8932                   2                  29                 148
          1245569465                2827                   2                  30                 150
          1245569480                2827                   3                  30                 151
          1245569496                2836                   1                  31                 152
          1245569512                6184                   1                  32                 153
          1245569514               10152                   2                  33                 155
          1245569561                6184                   2                  33                 156
          1245569585               11511                   2                  34                 158
          1245569591                9975                   2                  35                 160
          1245569597               11513                   2                  36                 162
          1245569597               11513                   3                  36                 163
          1245569597               11513                   4                  36                 164
          1245569597               11513                   5                  36                 165
          1245569597               11513                   6                  36                 166
          1245569597               11513                   7                  36                 167
          1245569597               11513                   8                  36                 168
          1245569597               11513                   9                  36                 169
          1245569597               11513                  10                  36                 170
          1245569597               11513                  11                  36                 171
          1245569597               11513                  12                  36                 172
          1245569597               11513                  13                  36                 173
          1245569772                2367                   2                  37                 175
          1245569831               10360                   2                  38                 177
          1245569835               11526                   2                  39                 179
          1245569835               11526                   3                  39                 180
          1245569835               11526                   4                  39                 181
          1245569835               11526                   5                  39                 182
          1245569835               11526                   6                  39                 183
          1245569835               11526                   7                  39                 184
          1245569835               11526                   8                  39                 185
          1245569835               11526                   9                  39                 186
          1245569835               11526                  10                  39                 187
          1245569835               11526                  11                  39                 188
          1245569835               11526                  12                  39                 189
          1245569835               11526                  13                  39                 190
          1245569835               11526                  14                  39                 191
          1245569835               11526                  15                  39                 192
          1245569835               11526                  16                  39                 193
          1245569835               11526                  17                  39                 194
          1245569835               11526                  18                  39                 195
          1245569884               11544                   2                  40                 197
          1245569954               11546                   2                  41                 199
          1245570093                5185                   2                  42                 201
          1245570094                6150                   2                  43                 203
          1245570114               11548                   2                  44                 205
          1245570285                9820                   2                  45                 207
          1245570304                7127                   1                  46                 208
          1245570336                7127                   2                  46                 209
          1245570343                7665                   2                  47                 211
          1245570370                9820                   3                  47                 212
          1245570370                9820                   4                  47                 213
          1245570370                9820                   5                  47                 214
          1245570370                9820                   6                  47                 215
          1245570370                9820                   7                  47                 216
          1245570370                9820                   8                  47                 217
          1245570370                9820                   9                  47                 218
          1245570370                9820                  10                  47                 219
          1245570370                9820                  11                  47                 220
          1245570370                9820                  12                  47                 221
          1245570370                9820                  13                  47                 222
          1245570370                9820                  14                  47                 223
          1245570370                9820                  15                  47                 224
          1245570370                9820                  16                  47                 225
          1245570370                9820                  17                  47                 226
          1245570370                9820                  18                  47                 227
          1245570370                9820                  19                  47                 228
          1245570370                9820                  20                  47                 229
          1245570370                9820                  21                  47                 230
          1245570420                6381                   2                  48                 232
          1245570470               11564                   2                  49                 234
          1245570470               11564                   3                  49                 235
          1245570470               11564                   4                  49                 236
          1245570470               11564                   5                  49                 237
          1245570470               11564                   6                  49                 238
          1245570470               11564                   7                  49                 239
          1245570470               11564                   8                  49                 240
          1245570504               11572                   2                  50                 242
          1245570504               11572                   3                  50                 243
          1245570504               11572                   4                  50                 244
          1245570504               11572                   5                  50                 245
          1245570504               11572                   6                  50                 246
          1245570504               11572                   7                  50                 247
          1245570504               11572                   8                  50                 248
          1245570504               11572                   9                  50                 249
          1245570504               11572                  10                  50                 250
          1245570504               11572                  11                  50                 251
          1245570504               11572                  12                  50                 252
          1245570504               11572                  13                  50                 253
          1245570504               11572                  14                  50                 254
          1245570504               11572                  15                  50                 255
          1245570504               11572                  16                  50                 256
          1245570504               11572                  17                  50                 257
          1245570504               11572                  18                  50                 258
          1245570504               11572                  19                  50                 259
          1245570504               11572                  20                  50                 260
          1245570504               11572                  21                  50                 261
          1245570617               11593                   2                  51                 263
          1245570640                7825                   2                  52                 265
          1245570652               11595                   2                  53                 267
          1245570689               11597                   2                  54                 269
          1245570689               11597                   3                  54                 270
          1245570689               11597                   4                  54                 271
          1245570689               11597                   5                  54                 272
          1245570689               11597                   6                  54                 273
          1245570689               11597                   7                  54                 274
          1245570689               11597                   8                  54                 275
          1245570689               11597                   9                  54                 276
          1245570689               11597                  10                  54                 277
          1245570689               11597                  11                  54                 278
          1245570689               11597                  12                  54                 279
          1245570689               11597                  13                  54                 280
          1245570689               11597                  14                  54                 281
          1245570689               11597                  15                  54                 282
          1245570689               11597                  16                  54                 283
          1245570699               11613                   2                  55                 285
          1245570753               11615                   2                  56                 287
          1245570753               11615                   3                  56                 288
          1245570753               11615                   4                  56                 289
          1245570753               11615                   5                  56                 290
          1245570776               11620                   2                  57                 292
          1245570798               11622                   2                  58                 294
          1245570911               11481                   3                  58                 295
          1245570911               11481                   4                  58                 296
          1245570911               11481                   5                  58                 297
          1245570911               11481                   6                  58                 298
          1245570911               11481                   7                  58                 299
          1245570911               11481                   8                  58                 300
          1245570911               11481                   9                  58                 301
          1245570911               11481                  10                  58                 302
          1245570911               11481                  11                  58                 303
          1245570911               11481                  12                  58                 304
          1245570911               11481                  13                  58                 305
          1245570911               11481                  14                  58                 306
          1245570911               11481                  15                  58                 307
          1245570911               11481                  16                  58                 308
          1245570911               11481                  17                  58                 309
          1245570911               11481                  18                  58                 310
          1245570911               11481                  19                  58                 311
          1245570911               11481                  20                  58                 312
          1245570911               11481                  21                  58                 313
          1245570911               11481                  22                  58                 314
          1245570926               11644                   2                  59                 316
          1245570926               11644                   3                  59                 317
          1245570934               11647                   2                  60                 319
          1245570934               11647                   3                  60                 320
          1245570934               11647                   4                  60                 321
          1245570934               11647                   5                  60                 322
          1245570934               11647                   6                  60                 323
          1245570934               11647                   7                  60                 324
          1245570934               11647                   8                  60                 325
          1245570934               11647                   9                  60                 326
          1245570934               11647                  10                  60                 327
          1245570934               11647                  11                  60                 328
          1245570934               11647                  12                  60                 329
          1245570934               11647                  13                  60                 330
          1245570934               11647                  14                  60                 331
          1245570934               11647                  15                  60                 332
          1245570934               11647                  16                  60                 333
          1245570934               11647                  17                  60                 334
          1245570934               11647                  18                  60                 335
          1245570934               11647                  19                  60                 336
          1245570934               11647                  20                  60                 337
          1245570935                7389                   2                  61                 339
          1245570936                 439                   2                  62                 341
          1245570936                 439                   3                  62                 342
          1245570936                 439                   4                  62                 343
          1245570936                 439                   5                  62                 344
          1245570936                 439                   6                  62                 345
          1245570936                 439                   7                  62                 346
          1245570936                 439                   8                  62                 347
          1245570936                 439                   9                  62                 348
          1245570936                 439                  10                  62                 349
          1245570936                 439                  11                  62                 350
          1245570986               11644                   4                  62                 351
          1245571218                6313                   2                  63                 353
          1245571249                4542                   2                  64                 355
          1245571266               11669                   2                  65                 357
          1245571266               11669                   3                  65                 358
          1245571266               11669                   4                  65                 359
          1245571266               11669                   5                  65                 360
          1245571266               11669                   6                  65                 361
          1245571266               11669                   7                  65                 362
          1245571266               11669                   8                  65                 363
          1245571266               11669                   9                  65                 364
          1245571266               11669                  10                  65                 365
          1245571266               11669                  11                  65                 366
          1245571284               11680                   2                  66                 368
          1245571284               11680                   3                  66                 369
          1245571284               11680                   4                  66                 370
          1245571291                7703                   2                  67                 372
          1245571343                4542                   3                  67                 373
          1245571343                4542                   4                  67                 374
          1245571343                4542                   5                  67                 375
          1245571343                4542                   6                  67                 376
          1245571343                4542                   7                  67                 377
          1245571343                4542                   8                  67                 378
          1245571343                4542                   9                  67                 379
          1245571343                4542                  10                  67                 380
          1245571343                4542                  11                  67                 381
          1245571343                4542                  12                  67                 382
          1245571343                4542                  13                  67                 383
          1245571343                4542                  14                  67                 384
          1245571404               11696                   2                  68                 386
          1245571404               11696                   3                  68                 387
          1245571404               11696                   4                  68                 388
          1245571405                6315                   1                  69                 389
          1245571411               11700                   2                  70                 391
          1245571411               11700                   3                  70                 392
          1245571411               11700                   4                  70                 393
          1245571584               11593                   3                  70                 394
          1245571802                9347                   2                  71                 396
          1245571823                  59                   2                  72                 398
          1245571823               11705                   2                  73                 400
          1245571908               11707                   2                  74                 402
          1245571918               11708                   2                  75                 404
          1245571918               11708                   3                  75                 405
          1245571918               11708                   4                  75                 406
          1245571918               11708                   5                  75                 407
          1245571918               11708                   6                  75                 408
          1245571918               11708                   7                  75                 409
          1245571918               11708                   8                  75                 410
          1245571918               11708                   9                  75                 411
          1245571918               11708                  10                  75                 412
          1245571918               11708                  11                  75                 413
          1245571918               11708                  12                  75                 414
          1245572093                2573                   2                  76                 416
          1245572099               10269                   1                  77                 417
          1245572162               11720                   2                  78                 419
          1245572162               11720                   3                  78                 420
          1245572294               11696                   5                  78                 421
          1245572294               11696                   6                  78                 422
          1245572294               11696                   7                  78                 423
          1245572294               11696                   8                  78                 424
          1245572294               11696                   9                  78                 425
          1245572294               11696                  10                  78                 426
          1245572294               11696                  11                  78                 427
          1245572294               11696                  12                  78                 428
          1245572294               11696                  13                  78                 429
          1245572294               11696                  14                  78                 430
          1245572294               11696                  15                  78                 431
          1245572294               11696                  16                  78                 432
          1245572294               11696                  17                  78                 433
          1245572294               11696                  18                  78                 434
          1245572294               11696                  19                  78                 435
          1245572356               11738                   2                  79                 437
          1245572360               10904                   1                  80                 438
          1245572361                3073                   2                  81                 440
          1245572404                5697                   2                  82                 442
          1245572412               11740                   2                  83                 444
          1245572412               11740                   3                  83                 445
          1245572500               11743                   2                  84                 447
          1245572500               11743                   3                  84                 448
          1245572500               11743                   4                  84                 449
          1245572500               11743                   5                  84                 450
          1245572500               11743                   6                  84                 451
          1245572500               11743                   7                  84                 452
          1245572500               11743                   8                  84                 453
          1245572500               11743                   9                  84                 454
          1245572500               11743                  10                  84                 455
          1245572513                5697                   3                  84                 456
          1245572513                5697                   4                  84                 457
          1245572513                5697                   5                  84                 458
          1245572513                5697                   6                  84                 459
          1245572513                5697                   7                  84                 460
          1245572513                5697                   8                  84                 461
          1245572513                5697                   9                  84                 462
          1245572513                5697                  10                  84                 463
          1245572513                5697                  11                  84                 464
          1245572513                5697                  12                  84                 465
          1245572513                5697                  13                  84                 466
          1245572513                5697                  14                  84                 467
          1245572513                5697                  15                  84                 468
          1245572513                5697                  16                  84                 469
          1245572513                5697                  17                  84                 470
          1245572513                5697                  18                  84                 471
          1245572513                5697                  19                  84                 472
          1245572513                5697                  20                  84                 473
          1245572513                5697                  21                  84                 474
          1245572555               11197                   2                  85                 476
          1245572616                2985                   2                  86                 478
          1245572662               11771                   2                  87                 480
          1245572701                2526                   2                  88                 482
          1245572701                2526                   3                  88                 483
          1245572701                2526                   4                  88                 484
          1245572701                2526                   5                  88                 485
          1245572701                2526                   6                  88                 486
          1245572701                2526                   7                  88                 487
          1245572701                2526                   8                  88                 488
          1245572726               11388                   2                  89                 490
          1245572741                2526                   9                  89                 491
          1245572785               11780                   2                  90                 493
          1245572824                 249                   2                  91                 495
          1245572836               11782                   2                  92                 497
          1245572877               11481                  23                  92                 498
          1245572877               11481                  24                  92                 499
          1245572877               11481                  25                  92                 500
          1245572877               11481                  26                  92                 501
          1245572877               11481                  27                  92                 502
          1245572877               11481                  28                  92                 503
          1245572877               11481                  29                  92                 504
          1245572877               11481                  30                  92                 505
          1245572877               11481                  31                  92                 506
          1245572953                 249                   3                  92                 507
          1245572953                 249                   4                  92                 508
          1245572953                 249                   5                  92                 509
          1245572953                 249                   6                  92                 510
          1245572953                 249                   7                  92                 511
          1245572953                 249                   8                  92                 512
          1245572978               11794                   2                  93                 514
          1245572978               11794                   3                  93                 515
          1245572978               11794                   4                  93                 516
          1245572978               11794                   5                  93                 517
          1245572978               11794                   6                  93                 518
          1245572978               11794                   7                  93                 519
          1245572978               11794                   8                  93                 520
          1245572978               11794                   9                  93                 521
          1245572978               11794                  10                  93                 522
          1245572978               11794                  11                  93                 523
          1245572978               11794                  12                  93                 524
          1245572978               11794                  13                  93                 525
          1245572978               11794                  14                  93                 526
          1245572978               11794                  15                  93                 527
          1245572978               11794                  16                  93                 528
          1245572978               11794                  17                  93                 529
          1245572978               11794                  18                  93                 530
          1245573077               11812                   2                  94                 532
          1245573077               11812                   3                  94                 533
          1245573077               11812                   4                  94                 534
